Drug_ID,Drug,Y
official_v15_327,NC(CCC(=O)NNc1ccc(CO)cc1)C(=O)O,1
official_v15_328,Cc1ccc(Br)cc1,0
official_v15_329,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1
official_v15_330,CCNS(=O)(=O)c1ccccc1C,1
official_v15_331,CC(=O)ON(OC(C)C)C(=O)c1ccccc1,1
official_v15_332,S=C=NCCc1ccccc1,1
official_v15_333,Nc1ccc([N+](=O)[O-])cc1,1
official_v15_334,Clc1cccc(Cl)c1,0
official_v15_335,[N-]=[N+]=NCc1ccccc1,1
official_v15_336,O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1,1
official_v15_337,CCc1ccc(C)cc1,0
official_v15_338,N=C(N)c1ccccc1,0
official_v15_339,Cc1cccc(Br)c1,0
official_v15_340,COc1ccc(N)cc1,1
official_v15_341,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,1
official_v15_342,Nc1ccccc1S(=O)(=O)O,1
official_v15_343,O=C(NO)c1ccccc1,1
official_v15_344,Cc1ccc(N(CCO)CCO)cc1,1
official_v15_345,Cc1ccc(N(CCCl)CCCl)cc1,0
official_v15_346,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0
official_v15_347,Nc1cccc(S(=O)(=O)O)c1,0
official_v15_348,C=Cc1ccc(C)cc1,0
official_v15_349,Cc1c(NO)cc(NO)cc1[N+](=O)[O-],1
official_v15_350,FC(F)(F)c1ccccc1,0
official_v15_351,CC(Br)C(=O)Nc1ccccc1,1
official_v15_352,[N-]=[N+]=NCC(O)c1ccccc1,1
official_v15_353,CCC(C)(C)c1ccc(O)cc1,0
official_v15_354,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
official_v15_355,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,1
official_v15_356,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0
official_v15_357,CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0
official_v15_358,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,0
official_v15_359,CC(N)Cc1ccccc1,0
official_v15_360,O=C(Cl)c1ccccc1C(=O)Cl,1
official_v15_361,CN(N=O)C(=O)c1ccccc1,1
official_v15_362,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1
official_v15_363,Nc1ccc(Cl)cc1N,1
official_v15_364,Cc1cc(N)c(C)cc1N,1
official_v15_365,Cc1cc(O)ccc1Cl,0
official_v15_366,OCc1ccc(Br)cc1,0
official_v15_367,Cc1cc(N)cc([N+](=O)[O-])c1N,1
official_v15_368,CC(C)N=C(NC(C)C)OCc1ccc([N+](=O)[O-])cc1,1
official_v15_369,Nc1ccc(S(=O)(=O)O)cc1,0
official_v15_370,CCCCCCCCCc1ccc(O)cc1,0
official_v15_371,Cc1ccccc1,0
official_v15_372,N[C@@H](CCC(=O)NNc1ccc(CO)cc1)C(=O)O,1
official_v15_373,CC(=O)c1cc(NC(N)=O)ccc1OCC(O)CNC(C)(C)C,1
official_v15_374,Cc1ccc(C(C)C)c(O)c1,0
official_v15_375,Nc1ccc(NCCO)c([N+](=O)[O-])c1,1
official_v15_376,CCCCC(CC)COC(=O)c1ccc(N(C)C)c([N+](=O)[O-])c1,1
official_v15_377,CNc1ccccc1N,1
official_v15_378,CC(C)CCCCCOC(=O)Cc1cc(Cl)c(Cl)cc1Cl,0
official_v15_379,Oc1c(Br)cc(Br)cc1Br,0
official_v15_380,Nc1ccc([N+](=O)[O-])cc1O,1
official_v15_381,Cc1cccc(O)c1C,0
official_v15_382,Nc1cc(Cl)c([N+](=O)[O-])cc1O,1
official_v15_383,O=C(O)CCCOc1ccc(Cl)cc1Cl,0
official_v15_384,CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,0
official_v15_385,Cc1ccc(C)c([N+](=O)[O-])c1,1
official_v15_386,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,1
official_v15_387,Nc1ccc(S(N)(=O)=O)cc1,0
official_v15_388,Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1
official_v15_389,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1
official_v15_390,CCc1cccc(C)c1N,1
official_v15_391,O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,1
official_v15_392,O=C(O)CCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@@H](O)c1ccc([N+](=O)[O-])cc1,0
official_v15_393,CCN(N=O)c1ccccc1,0
official_v15_394,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0
official_v15_395,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,0
official_v15_396,Oc1ccccc1Cl,0
official_v15_397,Nc1c(Cl)cc(Cl)cc1Cl,0
official_v15_398,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1
official_v15_399,O=C(CBr)NCc1ccccc1,1
official_v15_400,O=C(O)CCC(=O)Nc1cc(Cl)c(Cl)c(Cl)c1,0
official_v15_401,O=[N+]([O-])c1cc(CCl)cc([N+](=O)[O-])c1,1
official_v15_402,CCCCOC(=O)c1ccccc1N,0
official_v15_403,CCc1cccc(CC)c1N(COC)C(=O)CCl,1
official_v15_404,Cc1ccc(N(C)C)cc1,1
official_v15_405,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1
official_v15_406,NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,1
official_v15_407,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1
official_v15_408,CC(=O)CC(=O)Nc1ccc(C)cc1,0
official_v15_409,O=[N+]([O-])c1ccccc1SS/C(Cl)=C(\Cl)C(F)(F)F,1
official_v15_410,O=C(Cl)c1ccccc1F,1
official_v15_411,O=C(O)Cc1ccccc1Cl,0
official_v15_412,CC(=O)OCNC(=O)c1ccc(Cl)cc1,0
official_v15_413,COc1cccc(C=O)c1O,0
official_v15_414,CC(Br)C(=O)NCc1ccc(Cl)cc1,1
official_v15_415,COC(=O)c1ccccc1N,0
official_v15_416,O=Cc1ccc([N+](=O)[O-])cc1,1
official_v15_417,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,1
official_v15_418,C=C(C)c1ccccc1,0
official_v15_419,O=C(O)COc1ccc(N(CCCl)CCCl)cc1,1
official_v15_420,CC(=O)Nc1cccc(N)c1C(=O)O,1
official_v15_421,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],1
official_v15_422,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0
official_v15_423,O=C(O)/C=C/c1ccc(O)c(O)c1,0
official_v15_424,N#CCCC(=O)CCc1ccc(C(=O)O)cc1,1
