Drug_ID,Drug,Y
official_v15_76,COCCC[NH+]1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,1
official_v15_77,Fc1ccc(-n2cc(C3CC[NH+](CCN4CCNC4=S)CC3)c3cc(Cl)ccc32)cc1,1
official_v15_78,O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
official_v15_79,CC(C)(O)[C@H]1C=CC([C@H](c2cc[n+](O)cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)=CN1,1
official_v15_80,COc1ccccc1OCC(O)C[NH+]1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,1
official_v15_81,COc1ccccc1OC[C@H](O)C[NH+]1CC[NH+](CC(=O)Nc2c(C)cccc2C)CC1,1
official_v15_82,C#CC[NH+](C)[C@H](C)Cc1ccccc1,0
official_v15_83,CCCCCCCN(CC)CCCCc1ccc([N+](=O)[O-])cc1,1
official_v15_84,CC(C)[NH2+]CC(O)c1ccc(NS(C)(=O)=O)cc1,0
official_v15_85,CC(C)(C)[NH2+]CC(O)c1cc(O)cc(O)c1,0
official_v15_86,O=P([O-])([O-])C(Sc1ccc(Cl)cc1)P(=O)([O-])[O-],0
official_v15_87,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,1
official_v15_88,CCCCCCC[NH+](CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,1
official_v15_89,CC[NH+](CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,0
official_v15_90,CCCCCCCCC(=O)NCc1ccc(C[C@@H](O)CO)c(OC)c1,1
official_v15_91,CC(C)[NH2+]C[C@H](O)c1ccc(NS(C)(=O)=O)cc1,0
official_v15_92,C[C@@H]([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,0
official_v15_93,CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1,0
official_v15_94,Cc1cccc(C)c1OC[C@@H](C)[NH3+],1
official_v15_95,C[C@@H](CN(C)C)[C@](C)(O)Cc1ccc(Cl)cc1,1
official_v15_96,CC[NH+](CC)CCNC(=O)c1ccc(N)cc1,1
official_v15_97,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,1
official_v15_98,CCN(CC)CCNC(=O)c1ccc(N)cc1,0
official_v15_99,COCCc1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1,0
official_v15_100,CCC(=O)NC(=O)c1ccc(N)cc1CC[NH+](CC)CC,1
official_v15_101,CCCS(=O)CCC[NH+](CC)C[C@@H](O)COc1ccc(C#N)cc1,1
official_v15_102,CCCS(=O)CCC[NH+](CC)CC(O)COc1ccc(C#N)cc1,1
official_v15_103,COCCCC/C(=N\OCC[NH3+])c1ccc(C(F)(F)F)cc1,1
official_v15_104,CCCCCCCCC(=O)NCc1ccc(CC(O)CO)c(OC)c1,1
official_v15_105,CCN(CC)CC(=O)Nc1c(C)cccc1C,0
official_v15_106,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,1
official_v15_107,CC(C)(NC(=O)c1ccc(O)cc1)C(=O)O,0
official_v15_108,CNNCc1ccc(C(=O)NC(C)C)cc1,0
official_v15_109,CC(C)NC(=[NH2+])NC(=[NH2+])Nc1ccc(Cl)cc1,0
official_v15_110,C[NH2+][C@@H](C)[C@@H](O)c1cccc(O)c1,0
official_v15_111,CCN(C)C(=O)Oc1cccc([C@H](C)[NH+](C)C)c1,0
official_v15_112,CC(C)[NH2+]C[C@@H](O)COc1ccc(CC(N)=O)cc1,0
official_v15_113,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1
official_v15_114,COc1ccc(CNc2nnc(N3CCC4(CC3)CC(O)C4)c3ccc(C#N)cc23)cc1Cl,1
official_v15_115,Fc1ccc2c([C@@H]3C[NH2+]CC[C@@H]3F)c(-c3ccc4ccccc4c3)[nH]c2c1,1
official_v15_116,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0
official_v15_117,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1
official_v15_118,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,1
official_v15_119,CN(C)C(=O)[C@@H](CO)N(C)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,1
official_v15_120,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cc(N)cc(C(F)(F)F)c3)CC1=O)C2,1
official_v15_121,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(Cl)cc3)CC1=O)C2,1
official_v15_122,CC1=CN2C(N)=C(Cl)C=C(C(=O)NC[C@@H]3CCCN(CC(C)C)C3)[C@@H]2N1,1
official_v15_123,Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1,1
official_v15_124,Cc1ccc(-n2[nH]c(C)c(N/N=C3/C=CC=C(c4cccc(C(=O)O)c4)C3=O)c2=O)cc1C,1
official_v15_125,C[C@H]1CN(c2ncccc2F)CCN1/C(=N/C#N)Nc1ccc(C(C)(C)C)cc1,1
official_v15_126,C[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
official_v15_127,C[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
official_v15_128,OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
official_v15_129,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1
official_v15_130,O=C(c1ccc(F)cc1)c1ccc(F)cc1,0
official_v15_131,O=C(c1ccccc1F)c1ccccc1F,0
official_v15_132,Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,0
official_v15_133,CC(C)(C)c1ccc([C@@H](O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1
official_v15_134,CC(C)(O)c1ccc([C@H](O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
official_v15_135,CC[NH+](CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,1
official_v15_136,CC(C)(C)c1ccc(C(=O)CCC[NH+]2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,1
official_v15_137,CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([NH+](C)C)[C@@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@@H](C)[C@@H](O)[C@]1(C)O,0
official_v15_138,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,0
official_v15_139,CC[C@H]1OC(=O)[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH2+]C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
official_v15_140,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@@](C)(O)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@H](C)C[C@@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,0
official_v15_141,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
official_v15_142,O=C([O-])COCC[NH+]1CC[NH+]([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1
official_v15_143,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
official_v15_144,c1ccc(-c2[nH]c3ccccc3c2C2CC[NH2+]CC2)cc1,1
official_v15_145,CC(C)Oc1cc([C@H](C2=CN[C@H](C(O)(C(F)(F)F)C(F)(F)F)S2)c2ccc[n+]([O-])c2)ccc1OC(F)F,1
official_v15_146,CC(C)Oc1cc([C@@H](C2=CN[C@@H](C(O)(C(F)(F)F)C(F)(F)F)S2)c2ccc[n+]([O-])c2)ccc1OC(F)F,1
official_v15_147,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,1
official_v15_148,C1CCC(C(C[C@@H]2CCCC[NH2+]2)C2CCCCC2)CC1,1
official_v15_149,C1CCC(C(C[C@H]2CCCC[NH2+]2)C2CCCCC2)CC1,1
official_v15_150,C[C@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,0
official_v15_151,C[C@@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,0
official_v15_152,Cc1c(F)c(N2CC[NH2+][C@H](C)C2)cc2c1C(=O)[C@H](C(=O)[O-])C=[N+]2C1CC1,0
official_v15_153,C[C@@H]1CN(c2c(F)c(N)c3c(c2F)[N+](C2CC2)=C[C@@H](C(=O)[O-])C3=O)C[C@H](C)[NH2+]1,1
official_v15_154,COc1c(N2CC[NH2+][C@H](C)C2)c(F)cc2c1[N+](C1CC1)=C[C@@H](C(=O)[O-])C2=O,0
official_v15_155,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1
official_v15_156,CCC[NH+](CCC)CCc1cccc2c1CC(=O)N2,0
official_v15_157,c1ccc(C[NH+]2CCC[C@H](c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,1
official_v15_158,CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2C[C@@H](c3ccc4c(c3)[C@H](N)NO4)[C@@H]3C[C@H]32)CC1,1
official_v15_159,O=C(O)CSc1n[nH]c(=O)[nH]c1=O,0
official_v15_160,CCOC(=O)C1=C[C@]2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)[C@H]32,1
official_v15_161,CCOC(=O)C1=C[C@]2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)[C@@H]32,1
official_v15_162,O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(CN3CCCCC3)ccc2C1,1
official_v15_163,O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(CN3CCC(C(F)(F)F)CC3)ccc2C1,1
official_v15_164,OC(c1ccc(F)cc1)c1ccc(F)cc1,0
official_v15_165,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
official_v15_166,C[C@H](CC(c1ccccc1)c1ccccc1)[NH2+]C(C)(C)C,1
official_v15_167,CN(C)CCOC(c1ccccc1)c1ccccc1,1
official_v15_168,CC[C@@H](O)C(C[C@@H](C)NC)(c1ccccc1)c1ccccc1,1
official_v15_169,C[NH+](C)CCOC(c1ccccc1)c1ccccc1,1
official_v15_170,Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,1
official_v15_171,CCC(=O)C(C[C@@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1,1
official_v15_172,Cc1ccc(O)c([C@H](CC[NH+](C(C)C)C(C)C)c2ccccc2)c1,1
official_v15_173,CC(CC(c1ccccc1)c1ccccc1)[NH2+]C(C)(C)C,1
official_v15_174,Cc1ccccc1[C@H](OCC[NH+](C)C)c1ccccc1,1
official_v15_175,CC[C@@H](OC(C)=O)C(C[C@@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1,1
official_v15_176,O=C([O-])C1=C[N+](C2CC2)=C2C=C(N3CC[NH2+]CC3)C(F)=C[C@H]2C1=O,0
official_v15_177,COc1ccc([C@@H]2Sc3ccccc3N(CC[NH+](C)C)C(=O)[C@@H]2OC(C)=O)cc1,1
official_v15_178,COc1cc2c(cc1OC)[C@@H](Cc1ccc(Oc3cc(C[C@@H]4c5cc(OC)c(OC)cc5CCN4C)ccc3O)cc1)N(C)CC2,1
official_v15_179,COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,1
official_v15_180,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)C[NH+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1
official_v15_181,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0
official_v15_182,N#Cc1ccc(Cn2cncc2C[NH2+][C@H]2CCN(c3ccncc3)C2=O)cc1,1
official_v15_183,CC(C)[NH2+]CC(O)COc1cccc2ccccc12,1
official_v15_184,CC(C)[NH2+]C[C@@H](O)COc1cccc2ccccc12,1
official_v15_185,O[C@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
official_v15_186,O=C1NCCN1CC[NH+]1CC=C(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1
official_v15_187,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Cl)c(Cl)cc2o1,1
official_v15_188,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(OC(F)F)cc2o1,1
official_v15_189,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Cl)cc2o1,1
official_v15_190,O=C(NC1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1)c1cc(=O)c2ccc(F)cc2o1,1
official_v15_191,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,1
official_v15_192,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(Cl)cc2o1,1
official_v15_193,COc1cc2oc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)cc(=O)c2cc1F,1
official_v15_194,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Br)cc2o1,1
official_v15_195,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)ccc2o1,1
official_v15_196,COc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,1
official_v15_197,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(O)cc2o1,0
official_v15_198,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccccc2o1,1
official_v15_199,O=C(NC1CCN(Cc2cc3c(cc2Cl)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,1
official_v15_200,N#Cc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,1
official_v15_201,CCc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,1
official_v15_202,COc1cc2c(Oc3ccc4[nH]c(C)c(C)c4c3)ncnc2cc1OCCN1CCN(CC(C)=O)CC1,1
official_v15_203,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccccc23)CC1,1
official_v15_204,COC(=O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
official_v15_205,O=C(O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
official_v15_206,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccc(Cl)cc23)CC1,1
official_v15_207,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1
official_v15_208,O=C(O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,0
official_v15_209,COC(=O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
official_v15_210,O=C(O)CNC(=O)[C@@H]1NC(C(F)(F)F)(C(F)(F)F)OC1(C(F)(F)F)C(F)(F)F,0
official_v15_211,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CN(C)C)CC1,1
official_v15_212,O=C(O)CCC(O)=C1S(=O)(=O)OCCOS1(=O)=O,0
official_v15_213,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
official_v15_214,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0
official_v15_215,C[NH2+][C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1
official_v15_216,N[C@@H](C(=O)O)[C@@H](N)C(=O)O,0
official_v15_217,NC(N)=NC[C@@H](N)C(=O)O,0
official_v15_218,N[C@H](CNO)C(=O)O,0
official_v15_219,NC(=O)CS(=O)C[C@H](N)C(=O)O,0
official_v15_220,NC[C@@H](O)CSP(=O)(O)O,0
official_v15_221,N/C(CC/C(N)=N/O)=N\O,0
official_v15_222,N[C@H](CCCCO)C(=O)O,0
official_v15_223,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
official_v15_224,NCCNC(=S)S,0
official_v15_225,O=C(O)CCNCC(=O)O,0
official_v15_226,CC(C)(O)C(Cl)(Cl)Cl,1
official_v15_227,NCCNC[C@@H](O)CO,0
official_v15_228,NCCSCCC(=O)O,0
official_v15_229,NCCSS(=O)(=O)CCN,0
official_v15_230,C#CCOCCCC(=O)O,0
official_v15_231,[N-]=[N+]=NCC(N)=O,0
official_v15_232,NC(=O)C[C@@H](N)C(N)=O,0
official_v15_233,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1
official_v15_234,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,1
official_v15_235,O=C1NCCN1CCN1CC=C(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1
official_v15_236,COc1ccc(CC[NH+](C)CCCNc2c(Cl)cn[nH]c2=O)cc1OC,1
official_v15_237,C[NH+]1CCC[C@@H]1c1cccnc1,0
official_v15_238,COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC,1
official_v15_239,O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0
official_v15_240,Fc1ccc(-n2cc(C3CCN(CCN4CCNC4=S)CC3)c3ccccc32)cc1,1
official_v15_241,Cn1c(=O)c2nc[nH]c2n(C)c1=O,0
official_v15_242,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0
official_v15_243,CC[C@H]1[C@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@H]2[C@H]5O)N3[C@@H]1O,1
official_v15_244,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CC[NH+](Cc3ccccc3)CC1)C2,1
