Drug_ID,Drug,Y
official_v15_138,CCC(OC(N)=O)C1CCCCC1,1
official_v15_139,O=NN(CCCl)C(=O)NC1CCCCC1,1
official_v15_140,NNCC1CCCCC1,1
official_v15_141,CC(C)C(O)C1CCCCC1,1
official_v15_142,NCC1(CC(=O)O)CCCCC1,1
official_v15_143,C#CC1(OC(N)=O)CCCCC1,1
official_v15_144,CN(C)CCOC(=O)CCC1CCCCC1,1
official_v15_145,O=C1CC[C@H]2[C@H]3Cc4cccc(O)c4[C@@]2(CCN3CC2CC2)C1,1
official_v15_146,COc1cc2c(c(CN[C@@H]3CCCN[C@H]3c3ccccc3)c1)OCC2,1
official_v15_147,O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,1
official_v15_148,CCN1C(=O)NC(c2ccccc2)C1=O,1
official_v15_149,CCC1(c2ccccc2)C(=O)NC(=O)N1C,1
official_v15_150,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1
official_v15_151,CC1(C)SC2C(N(C(=N)c3ccncc3)[C@H](C(=O)NC(=O)CN)c3ccccc3)C(=O)N2C1C(=O)O,0
official_v15_152,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,1
official_v15_153,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1
official_v15_154,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1
official_v15_155,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)[C@H]2SC1,0
official_v15_156,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0
official_v15_157,CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N,1
official_v15_158,NC(=O)N1c2ccccc2C=Cc2ccccc21,1
official_v15_159,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,1
official_v15_160,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
official_v15_161,CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,1
official_v15_162,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,1
official_v15_163,C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12,1
official_v15_164,C=C[C@@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,1
official_v15_165,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0
official_v15_166,CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1
official_v15_167,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,1
official_v15_168,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
official_v15_169,CCC1(c2ccccc2)NCC(=O)NC1=O,1
official_v15_170,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1
official_v15_171,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,1
official_v15_172,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,1
official_v15_173,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,1
official_v15_174,C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2[C@](C)(O)CCC)C1C5,1
official_v15_175,CCC[C@@](C)(O)[C@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,1
official_v15_176,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,1
official_v15_177,CN[C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0
official_v15_178,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,1
official_v15_179,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0
official_v15_180,CNCCCC12CCC(c3ccccc31)c1ccccc12,1
official_v15_181,CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,1
official_v15_182,CNCC12CCC(c3ccccc31)c1ccccc12,1
official_v15_183,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0
official_v15_184,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0
official_v15_185,COCOC(=O)[C@@H]1N2C(=O)[C@@H](N3C(=O)C(c4ccccc4)NC3(C)C)[C@H]2SC1(C)C,0
official_v15_186,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1
official_v15_187,O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,1
official_v15_188,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,1
official_v15_189,O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1,1
official_v15_190,CNC1CCc2ncsc2C1,1
official_v15_191,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,0
official_v15_192,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1
official_v15_193,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0
official_v15_194,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
official_v15_195,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0
official_v15_196,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
official_v15_197,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,0
official_v15_198,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,0
official_v15_199,NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0
official_v15_200,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0
official_v15_201,CC(=O)NCCn1c(C)cc(C=O)c1C,1
official_v15_202,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0
official_v15_203,O=C1C(O)=C(O)OC1C(O)CO,1
official_v15_204,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,1
official_v15_205,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
official_v15_206,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
official_v15_207,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
official_v15_208,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
official_v15_209,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1
official_v15_210,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,1
official_v15_211,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
official_v15_212,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
official_v15_213,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
official_v15_214,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,1
official_v15_215,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
official_v15_216,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,1
official_v15_217,CN(C)CCC(c1ccccc1)c1ccccn1,0
official_v15_218,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1
official_v15_219,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,1
official_v15_220,COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,1
official_v15_221,CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1,1
official_v15_222,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0
official_v15_223,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0
official_v15_224,CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,0
official_v15_225,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],1
official_v15_226,Nc1c2c(nc3ccccc13)CCCC2O,1
official_v15_227,Nc1c2c(nc3ccccc13)CCCC2,1
official_v15_228,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)O[C@@H]2[C@@H]1O,0
official_v15_229,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1
official_v15_230,Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1
official_v15_231,CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,1
official_v15_232,C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1
official_v15_233,CCCCNCC1COc2cccc(OCC)c2O1,1
official_v15_234,CC(C)CCNCC1COc2ccccc2O1,1
official_v15_235,CCCCNCC1COc2ccccc2O1,1
official_v15_236,CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,1
official_v15_237,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0
official_v15_238,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0
official_v15_239,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0
official_v15_240,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,1
official_v15_241,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1
official_v15_242,C[N+](C)([O-])CC/C=C1/c2ccccc2C=Cc2c(Cl)cccc21,1
official_v15_243,CN1[C@@H]2CC[C@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,1
official_v15_244,C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1
official_v15_245,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1
official_v15_246,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
official_v15_247,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1
official_v15_248,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,1
official_v15_249,Nn1cnc2cc3ccccc3cc2c1=O,1
official_v15_250,CN(C)N/N=C1/N=CN=C1C(N)=O,1
official_v15_251,CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
official_v15_252,CC(=O)OCC/C(SC(C)=O)=C(/C)N(C=O)Cc1cnc(C)nc1N,1
official_v15_253,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,1
official_v15_254,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1
official_v15_255,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1
official_v15_256,CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0
official_v15_257,O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,1
official_v15_258,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,1
official_v15_259,OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1,1
official_v15_260,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,1
official_v15_261,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,1
official_v15_262,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0
official_v15_263,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1
official_v15_264,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1
official_v15_265,Cn1cnc2c1c(=O)[nH]c(=O)n2C,1
official_v15_266,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,1
official_v15_267,Cn1c(=O)[nH]c2ncn(C)c2c1=O,1
official_v15_268,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1
official_v15_269,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1
official_v15_270,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1
official_v15_271,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0
official_v15_272,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,1
official_v15_273,CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,0
official_v15_274,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,1
official_v15_275,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
official_v15_276,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4C[C@H]3C[C@@H]12,0
official_v15_277,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)C[C@H]3C[C@@H]12,0
official_v15_278,C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,0
official_v15_279,CN(C)[C@@H]1C(=O)/C(=C(/N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0
official_v15_280,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
official_v15_281,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0
official_v15_282,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0
official_v15_283,CN(C)[C@@H]1C(=O)/C(=C(/O)NCO)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0
official_v15_284,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12,0
official_v15_285,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,0
official_v15_286,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,1
official_v15_287,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,1
official_v15_288,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,1
official_v15_289,CN(C)[C@@H]1C(=O)/C(=C(/O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1
