Drug_ID,Drug,Y,label_name
14722981,Cc1ccc(N(CC(O)CON=C2c3ccccc3-c3ccccc32)S(C)(=O)=O)cc1,0,hERG_inhib
14722996,Cc1cccc(N(CC(O)CON=C2c3ccccc3-c3ccccc32)S(C)(=O)=O)c1,0,hERG_inhib
24838838,Cc1cc(NC(=O)CCCS(=O)(=O)c2nc(-c3cccs3)cc(C(F)(F)F)n2)no1,0,hERG_inhib
49816294,COc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1OC,0,hERG_inhib
24789789,O=C(NC1CC1)C1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,0,hERG_inhib
4260337,COc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1Cl,0,hERG_inhib
49737506,COc1ccc(Cl)cc1S(=O)(=O)N1CCC(C(=O)NC2CC2)CC1,0,hERG_inhib
49728450,COc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1C,0,hERG_inhib
49729393,CSc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1,0,hERG_inhib
49728920,COc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1,0,hERG_inhib
49727131,COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)c1,0,hERG_inhib
49829256,CC(=O)Nc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1,0,hERG_inhib
57256700,O=C(NC1CC1)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1,0,hERG_inhib
49728071,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1C,0,hERG_inhib
57255941,O=C(NC1CC1)C1CCN(S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1,0,hERG_inhib
49729769,O=C(NC1CC1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0,hERG_inhib
49729422,CCOc1ccc(Cl)cc1S(=O)(=O)N1CCC(C(=O)NC2CC2)CC1,0,hERG_inhib
49733875,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1,0,hERG_inhib
49732951,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CC3)CC2)cc1Cl,0,hERG_inhib
24818191,Cc1ccc(CNC(=O)c2ccc[nH]2)cc1,0,hERG_inhib
49666161,CC(=O)c1c[nH]c(C(=O)NCc2ccccc2Cl)c1,0,hERG_inhib
49666160,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc[nH]1,0,hERG_inhib
49666566,CC(C)CC(=O)c1c[nH]c(C(=O)NCc2ccccc2)c1,0,hERG_inhib
49667808,COc1ccccc1CNC(=O)c1[nH]c(C)c(C(C)=O)c1C,0,hERG_inhib
49675712,COc1ccc(CNC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1,0,hERG_inhib
49666397,CCC(CC)C(=O)c1c[nH]c(C(=O)NCc2ccccc2OC)c1,0,hERG_inhib
49666388,COc1ccccc1CNC(=O)c1cc(C(=O)CC(C)C)c[nH]1,0,hERG_inhib
49666414,CCC(CC)C(=O)c1c[nH]c(C(=O)NCc2ccc(F)cc2)c1,0,hERG_inhib
49676954,CCOC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2cccc(OC)c2OC)c1C,0,hERG_inhib
24819089,O=C(NCc1ccccc1Cl)c1ccc[nH]1,0,hERG_inhib
49676290,Cn1cccc1C(=O)NCc1ccc(S(N)(=O)=O)cc1,0,hERG_inhib
24818962,COc1ccc(CNC(=O)c2ccc[nH]2)cc1Cl,0,hERG_inhib
3717604,CC(=O)c1c(C)[nH]c(C(=O)NCc2ccccc2Cl)c1C,0,hERG_inhib
49679214,CC(=O)c1c[nH]c(C(=O)NCc2ccccc2)c1,0,hERG_inhib
49666000,CC(C)CC(=O)c1c[nH]c(C(=O)NCc2ccc(F)cc2)c1,0,hERG_inhib
49676949,CC(=O)c1c(C)[nH]c(C(=O)NCc2ccccc2F)c1C,0,hERG_inhib
24824821,CC(=O)c1c(C)[nH]c(C(=O)NC(C)c2ccccc2)c1C,0,hERG_inhib
49665716,COc1ccc(CNC(=O)c2cc(C(C)=O)c[nH]2)cc1,0,hERG_inhib
24818700,O=C(NCc1ccc(F)cc1)c1ccc[nH]1,0,hERG_inhib
24838967,CC(=O)c1c(C)[nH]c(C(=O)NCc2cccc(Cl)c2)c1C,0,hERG_inhib
49672836,COc1cccc(CN(C)C(=O)c2[nH]c(C)c(C(C)=O)c2C)c1OC,0,hERG_inhib
14747044,CC(=O)c1c(C)[nH]c(C(=O)NCc2ccccc2)c1C,0,hERG_inhib
49666405,CCC(CC)C(=O)c1c[nH]c(C(=O)NCc2ccccc2)c1,0,hERG_inhib
49674836,Cn1cccc1C(=O)NCc1ccc(Cl)cc1,0,hERG_inhib
49666398,CCC(=O)c1c[nH]c(C(=O)NCc2ccccc2OC)c1,0,hERG_inhib
4250182,CCc1c(C(=O)NCc2ccccc2Cl)[nH]c(C)c1C(C)=O,0,hERG_inhib
49666703,CCC(=O)c1c[nH]c(C(=O)NCc2cccc(C(F)(F)F)c2)c1,0,hERG_inhib
14744938,CC(=O)c1c(C)[nH]c(C(=O)NCc2ccc(C)cc2)c1C,0,hERG_inhib
49665969,COc1ccccc1CNC(=O)c1cc(C(C)=O)c[nH]1,0,hERG_inhib
49666084,CC(=O)c1c[nH]c(C(=O)NCc2cccc(C(F)(F)F)c2)c1,0,hERG_inhib
49672291,COc1ccc(CN(C)C(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1F,0,hERG_inhib
49673480,COc1ccc(CN(C)C(=O)c2[nH]c(C)c(C(C)=O)c2C)c(OC)c1OC,0,hERG_inhib
24839170,CC(=O)c1c(C)[nH]c(C(=O)NCc2ccc(F)cc2)c1C,0,hERG_inhib
3714427,Cc1nn(CCc2nn[nH]n2)c2nc(C(F)(F)F)cc(C(F)(F)F)c12,0,hERG_inhib
3714396,Cc1cc(C(F)(F)F)c2c(C)nn(CCc3nn[nH]n3)c2n1,0,hERG_inhib
47197713,Fc1ccc(COc2ccc(C(=S)N3CCCC3)cc2)cc1,0,hERG_inhib
47197703,Fc1ccccc1COc1ccc(C(=S)N2CCCC2)cc1,0,hERG_inhib
47197714,S=C(c1ccc(OCc2ccccc2)cc1)N1CCCC1,0,hERG_inhib
47196443,COc1cc(C(=S)N2CCCC2)ccc1OCc1ccc(C)cc1,0,hERG_inhib
47197708,CCOc1cc(C(=S)N2CCCC2)ccc1OCc1ccccc1,0,hERG_inhib
47202369,COc1cc(C(=S)N2CCCC2)ccc1OCc1ccccc1,0,hERG_inhib
24784542,CCN1C(=O)/C(=C\c2ccncc2)SC1=S,0,hERG_inhib
17411897,CCCCC(CC)CN1C(=O)/C(=C/c2ccncc2)SC1=S,0,hERG_inhib
22415942,CCCN1C(=O)/C(=C/c2ccncc2)SC1=S,0,hERG_inhib
17512242,O=C(O)CCCCCN1C(=O)/C(=C/c2ccncc2)SC1=S,0,hERG_inhib
24789444,O=C(O)CCN1C(=O)/C(=C\c2ccncc2)SC1=S,0,hERG_inhib
26658795,COC(=O)CCCCCN1C(=O)/C(=C\c2ccncc2)SC1=S,0,hERG_inhib
26661107,O=C(O)CCCN1C(=O)/C(=C/c2ccncc2)SC1=S,0,hERG_inhib
17507822,O=C(O)CCCCCN1C(=O)/C(=C\c2ccncc2)SC1=S,0,hERG_inhib
3715324,CC12CCC(c3c(C(=O)O)nn(-c4ccccc4)c31)C2(C)C,0,hERG_inhib
14743714,CC12CCC(c3c(C(=O)O)nn(-c4ccc(F)cc4)c31)C2(C)C,0,hERG_inhib
24828543,CCN(CC)C(=O)c1nn(-c2ccccc2)c2c1C1CCC2(C)C1(C)C,0,hERG_inhib
14744841,CC12CCC(c3c(CO)nn(-c4ccccc4)c31)C2(C)C,0,hERG_inhib
4248889,COc1ccc(N2CCN(CCCNC(=O)c3cc4sccc4n3C)CC2)cc1,1,hERG_inhib
4249586,CCCCCn1c(SCC(=O)OCC)nc2cc(C(=O)NCc3ccco3)ccc2c1=O,0,hERG_inhib
14734226,C=CCn1c(SCC(=O)OCC)nc2cc(C(=O)NCc3ccco3)ccc2c1=O,0,hERG_inhib
849659,Cl.Nc1nc2nc(SCC(=O)N3CCCc4ccccc43)[nH]c2c(=O)[nH]1,0,hERG_inhib
22411579,CN(C)C(=O)C1c2ccccc2-c2ccccc2CS1(=O)=O,0,hERG_inhib
22404777,CN(C)C(=O)C1c2ccccc2-c2ccccc2C(C(=O)N(C)C)S1(=O)=O,0,hERG_inhib
24816719,COc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)C2CCCO2)cc1OC,0,hERG_inhib
24815997,Cc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)C2CCCO2)cc1C,0,hERG_inhib
24815900,O=C(Nc1ccc(F)c(F)c1)c1oc2ccccc2c1NC(=O)C1CCCO1,0,hERG_inhib
24816590,CCOc1ccccc1NC(=O)c1oc2ccccc2c1NC(=O)C1CCCO1,0,hERG_inhib
24805483,Cc1cc(C)c(C#N)c(N2CCC(C(N)=O)CC2)n1,0,hERG_inhib
852706,Cc1cc(C)c(C#N)c(N2CCCC(C(N)=O)C2)n1,0,hERG_inhib
859476,Cc1cc(N(C)C)c(C#N)c(N2CCCCC2)n1,0,hERG_inhib
844075,CC1CCN(c2ncccc2C(=O)O)CC1,0,hERG_inhib
24806753,Cc1nc(N2CCC(C)CC2)c(C#N)c(C)c1[N+](=O)[O-],0,hERG_inhib
17416162,O=[N+]([O-])c1ccc(N2CCCCC2)nc1,0,hERG_inhib
17509193,O=[N+]([O-])c1cnc(N2CCCCC2)c([N+](=O)[O-])c1,0,hERG_inhib
17431764,CC1CCN(c2ccc([N+](=O)[O-])cn2)CC1,0,hERG_inhib
24808502,NC(=O)C1CCN(c2ncccc2[N+](=O)[O-])CC1,0,hERG_inhib
26726435,N#Cc1cccnc1N1CCC(C(N)=O)CC1,0,hERG_inhib
24802473,Cc1nc(N2CCCCC2)c(C#N)c(C)c1[N+](=O)[O-],0,hERG_inhib
26726751,CCOC(=O)c1cc(C)nc(N2CCCCC2)c1C#N,0,hERG_inhib
24817503,CCOC(=O)C1CCN(c2nc(C)cc(C)c2C#N)CC1,0,hERG_inhib
24782678,NC(=O)C1CCN(c2ccc(C(F)(F)F)cn2)CC1,0,hERG_inhib
24820173,CC(=O)c1cc(C#N)c(N2CCCCC2)nc1C,0,hERG_inhib
22412089,O=[N+]([O-])c1ccc(N2CCC(O)CC2)nc1,0,hERG_inhib
26728469,N#CC1CCN(c2ncccc2[N+](=O)[O-])CC1,0,hERG_inhib
24825155,NC(=O)C1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,0,hERG_inhib
24826334,N#CCc1c(C#N)c(N)nc(N2CCCC(O)C2)c1C#N,0,hERG_inhib
17408170,O=[N+]([O-])c1cccnc1N1CCCCC1,0,hERG_inhib
24836756,N#CCc1c(C#N)c(N)nc(N2CCCC(CO)C2)c1C#N,0,hERG_inhib
49681673,Cl.NC1CCN(c2cccc(Cl)n2)CC1,0,hERG_inhib
14725808,COCc1cc(C)nc(N2CCCCC2)c1C#N,0,hERG_inhib
24808430,CCOC(=O)C1=C(c2ccccc2)OC(N)=C(C#N)C1c1cccnc1,0,hERG_inhib
26669319,CCOC(=O)C1=C(c2ccc(OC)cc2)OC(N)=C(C#N)C1c1cccnc1,0,hERG_inhib
26731369,CN(C)c1ccc(NS(=O)(=O)c2ccc(-c3csnn3)cc2)cc1,0,hERG_inhib
26731285,O=S(=O)(Nc1ccccc1)c1ccc(-c2csnn2)cc1,0,hERG_inhib
24805147,COc1ccc(CCN(CC(=O)NC2CCCC2)C(=O)Cn2nnc(-c3ccc(C)o3)n2)cc1OC,0,hERG_inhib
860886,Clc1ccccc1-c1nnc2sc(-c3ccc(Br)o3)nn12,0,hERG_inhib
861344,COc1cccc(-c2nnc3sc(-c4ccco4)nn23)c1,0,hERG_inhib
861259,Clc1ccccc1-c1nnc2sc(-c3ccco3)nn12,0,hERG_inhib
863693,Clc1ccc(-c2nnc3sc(-c4ccc(Br)o4)nn23)c(Cl)c1,0,hERG_inhib
860992,CCOc1cccc(-c2nnc3sc(-c4ccco4)nn23)c1,0,hERG_inhib
863947,Clc1ccc(-c2nnc3sc(-c4ccc(Br)o4)nn23)cc1,0,hERG_inhib
865720,COc1cc(-c2nnc3sc(-c4ccco4)nn23)cc(OC)c1OC,0,hERG_inhib
861048,COc1ccc(-c2nnc3sc(-c4ccco4)nn23)cc1OC,0,hERG_inhib
49732288,Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1S(=O)(=O)NCc1ccc(Cl)cc1,0,hERG_inhib
24823005,Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)NCc3ccc(Cl)cc3)ccc21,0,hERG_inhib
49732494,COc1cccc(CNS(=O)(=O)c2cc3c(cc2C)n(C)c(=O)c(=O)n3C)c1,0,hERG_inhib
49730553,Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1S(=O)(=O)NCc1ccccc1,0,hERG_inhib
24814571,CN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,0,hERG_inhib
49730555,Cc1cc2c(cc1S(=O)(=O)NCc1ccccc1)n(C)c(=O)c(=O)n2C,0,hERG_inhib
49677911,Cc1cc2c(cc1S(=O)(=O)N(C)Cc1ccccc1)n(C)c(=O)c(=O)n2C,0,hERG_inhib
24783564,Cc1ccc(CNS(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)cc1,0,hERG_inhib
24790051,CN(C)CCN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,0,hERG_inhib
24790053,CCCCN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,0,hERG_inhib
49723501,CCN(Cc1ccccc1)S(=O)(=O)c1cc2[nH]c(=O)c(=O)[nH]c2cc1C,0,hERG_inhib
4261837,c1ccc(-c2noc(-c3cccnc3)n2)nc1,0,hERG_inhib
49671793,c1csc(-c2cc(N3CCCCC3)c3ccccc3n2)c1,0,hERG_inhib
14740137,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccccc1,0,hERG_inhib
7973416,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1cccc(C(=O)O)c1,0,hERG_inhib
7977609,COC(=O)c1ccc(-n2c(C)cc(/C=N/n3cnnc3)c2C)cc1,0,hERG_inhib
7977548,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1cccc(Cl)c1,0,hERG_inhib
7973965,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccc(Cl)cc1Cl,0,hERG_inhib
22403545,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccc(Cl)cc1,0,hERG_inhib
7976359,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1ccc(C(=O)O)cc1,0,hERG_inhib
7972002,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1cc(Cl)ccc1Cl,0,hERG_inhib
14735114,Cc1cccc(-n2c(C)cc(/C=N/n3cnnc3)c2C)c1,0,hERG_inhib
3715218,Cc1ccc(C)c(C(=O)CN2C(=O)CCC2=O)c1,0,hERG_inhib
49725801,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)NC1CCCCC1,0,hERG_inhib
49727646,CC(Sc1nnc2c(n1)[nH]c1ccccc12)C(=O)N(C)C1CCCCC1,0,hERG_inhib
49729809,CC(Sc1nnc2c(n1)[nH]c1ccccc12)C(=O)NC1CCCCC1,0,hERG_inhib
24823568,O=c1oc2ccccc2c2oc3cc(O)c(O)cc3c12,0,hERG_inhib
855899,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0,hERG_inhib
46501170,COc1c(CC=C(C)C)c(O)cc2oc(=O)c3c4ccc(O)cc4oc3c12,0,hERG_inhib
14726303,O=C(CC1COc2ccccc2O1)NCCc1ccccc1,0,hERG_inhib
4265093,COc1ccc(CCNC(=O)CC2COc3ccccc3O2)cc1OC,0,hERG_inhib
3714607,CCn1c(CSc2nc(C)cs2)nc2cc(S(=O)(=O)N(C)C)ccc21,0,hERG_inhib
14719333,c1ccc2[nH]c(CSc3nccs3)nc2c1,0,hERG_inhib
4256093,O=C(c1cc2ccccc2o1)c1nc2c(n1O)CCCCC2,0,hERG_inhib
4252242,Cc1c2cnn(CC(=O)N3CCN(c4ncccn4)CC3)c(=O)c2c(C)n1Cc1ccc(F)cc1,0,hERG_inhib
4265269,CCc1nc2c(n1O)CCc1nonc1-2,0,hERG_inhib
7965616,Cn1c(CNc2ccccn2)c(C#N)c2ccccc21,0,hERG_inhib
26657530,O=C(N/N=C/c1c[nH]c2ccc(Br)cc12)C1CC1,0,hERG_inhib
24801217,COc1ccc(C2Nc3ccccc3C(=O)N2c2ccccc2)cc1CN1CCOCC1,0,hERG_inhib
26660197,COc1ccc(N2C(=O)c3ccccc3NC2c2ccc(OC)c(CN3CCOCC3)c2)cc1,0,hERG_inhib
49727765,Cc1nc2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)cc2[nH]1,0,hERG_inhib
845123,CC1=CC(=O)NP(=O)(Oc2ccc3ccccc3c2)N1,0,hERG_inhib
26667586,CC(C)N(C(=O)CSc1nnc(-c2cc3ccccc3cc2O)n1Cc1ccco1)C(C)C,0,hERG_inhib
51089709,Cc1nn(-c2ccccc2)c2c1C(c1c(C)[nH]c(C#N)c1C)C(C#N)=C(N)O2,0,hERG_inhib
17432602,CCOC(=O)CSc1nc(C2CC2)cc(-c2ccc(Cl)cc2)c1C#N,0,hERG_inhib
7977950,COc1ccccc1-c1cc(C2CC2)nc(N)c1C#N,0,hERG_inhib
24805067,CC(=O)Nc1nc(C2CC2)cc(-c2ccccc2)c1C#N,0,hERG_inhib
49667959,COc1ccc(-c2cc(C3CC3)nc(N)c2C#N)cc1,0,hERG_inhib
857642,N#Cc1c(-c2ccccc2Cl)cc(C2CC2)nc1N,0,hERG_inhib
4254940,N#Cc1c(-c2ccccc2)cc(C2CC2)nc1N,0,hERG_inhib
17432364,N#Cc1c(-c2ccccc2)cc(C2CC2)nc1SCC(=O)O,0,hERG_inhib
17411627,CCOC(=O)CSc1nc(C2CC2)cc(-c2ccc(F)cc2)c1C#N,0,hERG_inhib
14727476,CCN(CC)C(=O)CSc1nc(-c2cccs2)cc(-c2cccs2)c1C#N,0,hERG_inhib
17512842,CCOc1ccc(N2C(=O)C3Sc4[nH]c(=O)sc4C(/C=C/c4ccccc4)C3C2=O)cc1,0,hERG_inhib
17511243,CCOC(=O)c1ccccc1N1C(=O)C2Sc3[nH]c(=O)sc3C(/C=C/c3ccccc3)C2C1=O,0,hERG_inhib
14728925,Brc1ccc(C2=NC(Cc3ccccc3)CO2)cc1,0,hERG_inhib
14728943,Clc1cc(Cl)cc(C2=NC(Cc3ccccc3)CO2)c1,0,hERG_inhib
49719838,CCN(CC)C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCN3C(=O)C2CCC2)CC1,0,hERG_inhib
14723766,COc1cccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)c1,0,hERG_inhib
14722195,CCOc1cccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)c1,0,hERG_inhib
26667818,CN(C)S(=O)(=O)c1ccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)cc1,0,hERG_inhib
14742902,COc1ccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)cc1OC,0,hERG_inhib
14734267,CC(C)Oc1ccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)cc1,0,hERG_inhib
14727862,COc1ccc2c(c1)CC/C(=C\C=C\c1ccccc1OC)C2=O,0,hERG_inhib
14727652,COc1ccc2c(c1)CC/C(=C\C=C\c1ccccc1)C2=O,0,hERG_inhib
14727815,COc1ccc2c(c1)C(=O)/C(=C/C=C/c1ccccc1)CC2,0,hERG_inhib
7967684,COCCn1c(C)cc(C(=O)CSc2nnc3ccccn23)c1C,0,hERG_inhib
14747089,C=CCn1c(C)cc(C(=O)CSc2nnc3c(Cl)cc(Cl)cn23)c1C,0,hERG_inhib
14743936,Cc1cc(C(=O)CSc2nnc3c(Cl)cc(Cl)cn23)c(C)n1C,0,hERG_inhib
49829059,COc1ccc2[nH]c(C(=O)NCCCN3CCCC3=O)c(C)c2c1,0,hERG_inhib
49820726,COc1ccc2cc(C(=O)NCCCN3CCCC3=O)[nH]c2c1,0,hERG_inhib
49820347,COc1cccc2[nH]c(C(=O)NCCCN3CCCC3=O)cc12,0,hERG_inhib
24779841,Cc1cc(C)n(CCC(=O)N/N=C/c2c(O)ccc3ccccc23)n1,0,hERG_inhib
