Drug_ID,Drug,Y
49853377,CC(C)(C)OC(=O)N1CCN(c2ccc(NCc3ccc(-c4ccc(C#N)cc4)o3)cc2)CC1,1
87051912,C[C@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@@H]1c1nc(-c2cccnc2)no1,1
131955127,NS(=O)(=O)c1ccc(Cc2c(-c3cccc(-c4ccccc4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1,0
70789374,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)co2)cc1,1
70789455,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cc4ccccc4o3)cs2)cc1,0
70789372,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)nc2)cc1,1
9893924,S=C(NCCCc1cnc[nH]1)NCCCN(Cc1ccc(Cl)c(Cl)c1)c1ccc(Br)cn1,1
71295995,Fc1ccc(Nc2ccnc(-c3ccncc3)n2)cc1F,1
70789359,Cc1ccc(CNc2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,1
71296017,Fc1ccc(Nc2nccc(-c3ccncc3)n2)cc1F,1
46907675,NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1,1
5165652,Cc1cccc2nc(-c3cccnc3)c(Nc3ccc(C(C)C)cc3)n12,1
67960134,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,1
16020904,CCN1CCC(N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cc(Cl)ccc2C(=O)OC)CC1,1
45166254,COc1cccc(CN2CCCC(c3nc(-c4ccncc4)ncc3-c3ccccc3)C2)c1O,1
4176165,Cc1nc(N2CCN(c3ccccn3)CC2)c2c(C)c(C(=O)Nc3ccc(F)cc3Cl)sc2n1,1
6460634,CCOc1ccc(S(=O)(=O)NCc2cccnc2)cc1NC(=O)c1ccccc1F,1
765549,Cc1cccc(CN2CCN(c3ccccn3)CC2)c1,1
16030748,Cc1cccc(-c2cc(NC(=O)c3ccccc3C)n(-c3ccccc3)n2)c1,1
46907710,NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1,1
3243406,COc1ccc(-c2nc(CS(=O)CC(=O)N3CCC4(CC3)OCCO4)c(C)o2)cc1,1
134805643,Cc1noc(C)c1CN1CCNc2cc(Nc3ccccc3)ncc2C1,1
57519548,CCN(CCCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,0
11497983,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,0
1450429,Cc1ccccc1C(=O)N1CCc2cc(-c3csc(NC(=O)Cc4ccc5c(c4)OCO5)n3)ccc21,1
1383822,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,1
1450433,Cc1cccc(C(=O)N2CCc3cc(-c4nc(NC(=O)Cc5ccc6c(c5)OCO6)sc4C)ccc32)c1,1
3231830,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F,0
46947870,CCOc1ccc(CCNC(=O)c2cccc(C(=O)c3ccccc3)c2)cc1OCC,1
134811090,Cc1cc(-c2cc3c(nc2-c2ccccc2)nc(C(=O)NCCN(C)C)n3C)ccn1,1
16373899,O=c1cc(CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)nc2ccccn12,1
91623360,CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,0
59422203,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,1
46907753,CN(C)c1cccc(-c2cnc(N3CCC(C(N)=O)CC3)nc2)c1,1
72725,Nc1cc2nc3ccccc3oc-2cc1=O,1
72183103,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)C1,1
892164,COc1ccccc1CNc1ccc(N2CCCCC2)cc1,1
3232805,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,1
134811263,COc1ccccc1-c1cc2c(ccn2C)c(C(=O)NCC2CCN(C)C(=O)C2)n1,1
70789477,Cc1cc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c(C)o1,1
70701474,CNc1oc(-c2cccc(-c3ccccc3)c2)nc1C#N,1
15988159,CC(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc4c(c3)OCCO4)[nH]c2=O)cc1,0
16023100,Cc1cccc(N(C)c2nc3ccccc3c3nnc(C)n23)c1,1
4853613,Cc1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1S(=O)(=O)N1CCOCC1,1
4853713,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(S(=O)(=O)N2CCOCC2)c1,1
70789541,Cc1ccc(S(=O)(=O)n2cc(C(=O)Nc3nc(-c4ccccc4)cs3)c3ccccc32)cc1,0
656272,Cc1ccc(-c2[nH]n3c(=O)c4c(nc3c2C)CCCC4)cc1,1
133053814,C=C1[C@@H](C)C2[C@H](Cc3ccccc3)NC(=O)[C@@]23C(/C=C/C[C@H](C)C[C@@](C)(O)/C=C/[C@@H]3OC(C)=O)[C@@H]1O,1
110197656,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(S(=O)(=O)c2c(C)noc2C)CC1,1
16031361,COc1ccc(CNC(=O)Cn2nc3c(cc2=O)CCCC3)cc1,1
46907673,O=S(=O)(c1ccccc1)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1
134791156,O=C(NC1CC1)c1nc(-c2cccnc2)c2ccccn12,1
53137434,O=C(Nc1ccc2c(N3CCCCC3)ncnc2c1)c1cc(F)cc(F)c1,1
10429706,Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1,1
46907688,O=C(c1ccco1)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,0
5567,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1
91887902,O=C(NC1CCCN(c2cc(-c3ccc(F)cc3)[nH]n2)C1)c1ccc2ncccc2c1,1
134788378,O=C(NCc1ccncc1)c1nc(-c2cccnc2)c2cnccn12,0
92044400,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,0
16019899,COc1ccc(NC(=O)CCCc2nnc3n(CCC(C)C)c(=O)c4sccc4n23)cc1Cl,1
70789687,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cncnc1,0
16023573,COc1ccc(OC)c(CNc2ncnc3onc(C)c23)c1,1
833993,Oc1ccc(NCc2ccccc2OCc2ccccc2Cl)cc1,1
9282884,Cc1nc(Sc2nnnn2C)c2c(-c3ccccc3)csc2n1,1
2526122,Cn1nnnc1Sc1ncnc2scc(-c3ccc(F)cc3)c12,1
44142148,Cn1nnnc1Sc1ncnc2scc(-c3cccc(S(C)(=O)=O)c3)c12,1
17399346,CCn1nnnc1Sc1ncnc2scc(-c3ccc(C)cc3)c12,1
44825271,Cn1nnnc1Sc1ncnc2scc(-c3ccccc3F)c12,1
44825280,CC(=O)c1cccc(-c2csc3ncnc(Sc4nnnn4C)c23)c1,1
5305440,O=C(CNC12CC3CC(CC(C3)C1)C2)c1ccc(Cl)cc1,1
53255389,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc([S+](=O)([O-])Nc2ccccn2)cc1,1
664077,Cc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccccc4)CC3)ncnc12,1
2985259,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1cncc(Br)c1,1
5289419,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,1
3343,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0
118721624,[2H]C([2H])(Nc1nc(-c2ccccc2C([2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])ncc1C)c1ccc(-n2ccnn2)cc1,1
60167873,Cc1cnc(-c2ccccc2C(C)(C)C)nc1NCc1ccc(-n2ccnn2)cc1,1
60167924,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-n3ccnn3)cc2)n1,1
60167849,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1,1
60167906,CC(C)c1ccccc1-c1ncc(F)c(NCc2ccc(-n3ccnn3)cc2)n1,1
60167828,Cc1cnc(-c2ccccc2OC(C)C)nc1NCc1ccc(-n2ccnn2)cc1,1
60167918,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,1
60167866,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,1
70789514,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ncc(-c3ccccc3)o2)cc1,1
70701382,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1O,1
56970298,CN(C)c1ccc2cc(C(=O)N[C@@H](CCCN=C(N)CCl)C(=O)NCc3ccccc3)ccc2c1,0
70789536,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccc2cccnc12,1
3627,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
16009365,CC(C)CNc1ncnc2onc(-c3ccc(Cl)cc3)c12,1
16023553,COCCNc1ncnc2onc(-c3ccc(F)cc3)c12,1
44143948,NC(=O)C1CCN(c2nc(-c3ccc4ccccc4c3)cs2)CC1,1
46907721,O=C(NCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,0
60167932,CC(C)c1ccccc1-c1nc2c(c(NCc3ccc(-c4cccnc4)cc3)n1)CNC2,1
71307850,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(C)C)C4)ccc32)c1,1
3243760,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)c1,1
71307865,O=C(c1ccc2c(c1)ncn2-c1cccc(Cl)c1)N1CCCCC1,1
71307847,COc1ccccc1-n1cnc2cc(C(=O)N3CCCCC3)ccc21,1
71307862,CCOC(=O)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,1
71307813,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(F)(F)F)C4)ccc32)c1,1
3474778,COc1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,1
71307828,Cc1cccc(-n2cnc3cc(C(=O)N4CCC(Br)CC4)ccc32)c1,1
71307859,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)C4)ccc32)c1,1
71307871,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)(C)C4)ccc32)c1,1
49705773,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CCCCC1,1
71307863,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1,1
71307815,O=C(c1ccc2c(c1)ncn2-c1ccc(C(F)(F)F)cc1)N1CCCCC1,1
71307830,CC(C)(C)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,1
71307834,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,1
135412648,Oc1cccc2nc3ccccc3nc12,1
70789501,O=C(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ccccn1,0
4918753,COc1ccc(CCN2C(=O)N(c3ccc(F)cc3)C(=O)C2CC(=O)Nc2ccc(F)c(F)c2)cc1,1
46907743,NC(=O)C1CCN(c2nc(-c3ccc(OCc4ccccc4)cc3)cs2)CC1,0
16747388,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,1
2746,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,0
16360527,COC(=O)c1ccccc1NC(=O)c1ccccc1OC(F)F,1
131601,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,1
3241048,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,1
71771097,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])N(C)C,1
71771108,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,1
2979657,Cc1nc(NCc2ccco2)nc2c1C(=O)CC(C)C2,1
49853203,Cc1cc(C)nc(NC(=S)N2CCN(c3ccncc3)CC2)c1,1
53708,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,1
277845,O=C1CCCCc2cc(O)c(O)cc21,1
16031022,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cccc(C)c3C)CC2)c1C,1
16031040,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cc(C)ccc3C)CC2)c1C,1
16031042,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cc(Cl)ccc3C)CC2)c1C,1
53276,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1
44144352,Cc1noc(C)c1-c1csc(N2CCC(C(N)=O)CC2)n1,1
71707181,O=C(NCCN1CCOCC1)C1CC(=O)N(c2n[nH]c3cc(Br)ccc23)C1,0
2515,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,1
16020134,CCOC(=O)C1=C(CN(CC)Cc2ccccc2)NC(=O)NC1c1ccc(OC(C)C)cc1,1
16033099,CC(=O)c1ccc(N2CCN(c3ccc(NC(=O)c4ccc(F)cc4)cc3C(=O)O)CC2)cc1,1
46907687,CCOC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,1
46907666,O=C(O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,1
133053865,NC1(c2ccc(NC(=O)c3ccnc(-c4cc(C(=O)O)ccn4)c3)cc2)CC1,0
133053880,COC(=O)c1ccnc(-c2cc(C(=O)Nc3ccc(C4(N)CC4)cc3)ccn2)c1,1
75367148,Fc1ccc(CN2CCOC[C@H]2c2ncc(-c3ccc(Cl)s3)[nH]2)cc1,1
73051434,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,1
2747117,O=c1[nH]nc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc2c(c1)OCCO2,1
75411313,O=C(NC[C@H]1Cn2c(-c3ccc(Cl)cc3)cnc2CO1)C1CCCC1,1
3074829,Cc1cc2ccccc2n1CC(=O)NC1CCCCC1,1
4091590,Cc1ccc2nc(-c3ccccn3)c(Nc3ccccc3C)n2c1,1
7066847,Cc1cccc2nc(-c3ccccn3)c(Nc3ccc(F)cc3)n12,1
4019569,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)c1,1
563972,CSc1nnc2c3ccccc3n(CCc3ccccc3)c2n1,1
15987880,CCc1cccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccs2)c1,1
14096316,C[C@@]12O[C@@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,0
57339144,O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1,0
2886111,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccncc3)c2C(N)=O)C1,1
5329102,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1
5908088,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,1
6418891,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)c1,1
78357767,COc1cc2nc(N3CCCC3)nc(NCCCCCN3CCCC3)c2cc1OC,0
70789420,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N(C)Cc4nccs4)cc3)c3ccccc3n2)cc1C,0
70789516,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)NCc4nccs4)cc3)c3ccccc3n2)cc1C,0
123767,NC1(c2ccccc2Cl)CCCCC1=O,1
3821,CNC1(c2ccccc2Cl)CCCCC1=O,1
2859981,CCOC(=O)c1c(NC(=O)CN2CCCCC2)sc2c1CCN(C(=O)OCC)C2,1
654450,O=C(NCc1ccco1)c1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,1
68261,O=c1c2ccccc2nc2n1CCC2,1
16010131,CCCNC(=O)c1ccc2c(c1)N=C(C)c1c(C)ccc(C)c1S2,1
11364421,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1
90489352,Cn1c(=O)cc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)c2ccccc21,1
134789906,O=C(NC1CC1)c1nc(-c2cccnc2)c2cnccn12,1
71296007,Fc1ccc(Nc2nc(-c3ccnc4ccccc34)nc3ccccc23)cc1F,1
134799894,CC(C)(C)C(=O)N1CCN(c2nccc(Nc3ccccc3Cl)n2)CC1,1
71226662,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,1
70701452,CNc1oc(-c2ccc(-c3ccccc3)cc2)nc1C#N,1
72710617,O=C1Nc2ccccc2C12CC2c1cc(Cl)c(O)c(Cl)c1,1
70789654,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cccnc1,0
73549,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,1
5736,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1
71296021,c1ccc2c(Nc3nccs3)nc(-c3ccncc3)nc2c1,1
1379247,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,1
573746,O=C(c1cccs1)c1nonc1C(=O)c1cccs1,1
765019,Cc1ccc(-c2cc(C(=O)NC3CCCCC3)c3ccccc3n2)cc1,1
46926360,Nc1ncnc2c1C(=O)N(c1ccc(C3CCC(CC(=O)O)CC3)cc1)CCO2,0
70789731,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN2CCN(C)CC2)cc1OCC,1
16029337,CCN(CCN(C)C)C(=O)C1CCN(S(=O)(=O)c2c(C)noc2/C=C/c2ccccc2F)CC1,1
134808383,O=C(Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12)NCc1cccnc1,1
70789562,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(Oc4ccccc4)cc3)cs2)cc1,1
26745074,Cc1cccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3C(=O)CC(C)(C)CC(=O)O)n2)c1,1
28961069,Cc1cccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)c1,1
72183105,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,1
71826352,COc1ccc2c(ccn2CCC(=O)Nc2ccc3c(c2)C(=O)N2CCC[C@H]2C(=O)N3)c1,1
53255392,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,0
56962336,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,1
73265340,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O,1
91890680,CCCCOc1ccc(C(=O)N2CCC(c3n[nH]c(=O)n3-c3ccc(C)cc3)CC2)cc1,1
16095342,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,0
1265525,COc1cc(C(=O)N2CCN(c3cc(Cl)ccc3Cl)CC2)cc(OC)c1OC,1
135539077,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,1
1357397,O=C(O)c1ccccc1-c1ccc(/C=c2\sc3nc4cc(Br)cnc4n3c2=O)o1,1
137299202,Oc1ccc(-c2nc(C3CC3)nc3c2CCN(Cc2ccc(F)cc2)CC3)cc1,1
40225210,O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2nc(-c3cccs3)nc3ccccc23)CC1,0
1275864,COc1ccc(Cl)cc1C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,1
17754438,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,1
31101,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1
134809727,Cc1nn2c(c1-c1ccccc1OCc1ccccc1)N(C(=O)Cc1ccc3c(c1)OCO3)CCC2,1
44460159,Oc1ccc(CNc2ccc(C(F)(F)F)cc2F)c2cccnc12,1
1090313,Cc1cccc(NCc2ccc(O)c3ncccc23)c1,0
44460161,Oc1ccc(CNc2ccc(F)cc2F)c2cccnc12,1
830235,Oc1ccc(CNc2ccccc2Br)c2cccnc12,0
1090321,Oc1ccc(CNc2ccccc2C(F)(F)F)c2cccnc12,1
698145,Oc1ccc(CNc2cccc(F)c2)c2cccnc12,0
655278,Oc1ccc(CNc2ccccc2F)c2cccnc12,1
87052512,O=C1CN(C(=O)CCC(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)c2ccccc2N1,0
135565082,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,1
22301,CN1CCc2cc3c(cc2C1)OCO3,1
20953663,Cc1nn(CC(=O)NCCCN2CCC(N3CCCCC3)CC2)c(=O)c2cc(-c3ccccc3)nn12,1
71296022,Fc1ccc(CNc2nc(-c3ccncc3)nc3ccccc23)cc1F,1
16010971,CC(C)NC(=O)C1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,1
7312224,CCCc1oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2c1C(=O)OCC,0
73265220,COc1cc(Cl)cn2c(-c3cccc(NC4CNC4)n3)cnc12,0
25169382,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,1
50515,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,1
46925989,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1,1
44634868,Cc1cc(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)ccc1F,1
7601970,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)ccc2N1,1
44634872,Cc1ccc(Cl)cc1NS(=O)(=O)c1cc2c(cc1F)NC(=O)CC2,1
46925991,Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@H](C)CO)NC(=O)CC3)cc1C,1
11858109,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,1
9681,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,1
70789553,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccs1,1
46907726,O=C(NCCCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,0
3235553,O=C(c1cnccn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,0
136665264,COc1ccc(-c2ccc(C(=O)NC3CC(c4cc(=O)[nH]c(N)n4)C3)o2)cc1,1
71660777,Cn1cc(Cl)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1,1
46926044,Cn1cc(Br)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1,1
636411,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1,1
70789449,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3nc4ccccc4s3)cs2)cc1,1
