Drug_ID,Drug,Y
official_v15_80,CCCCCCCCC=CCCCCCCCC(=O)O,0
official_v15_81,CO[Si](C)(C)O[Si](C)(C)C,0
official_v15_82,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
official_v15_83,CC(O)(P(=O)(O)O)P(=O)(O)O,0
official_v15_84,[C-]#N,0
official_v15_85,CCCC(CCC)C(=O)O,1
official_v15_86,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],0
official_v15_87,CSCCC(N)C(=O)O,0
official_v15_88,NC(N)=NCCCC(N)C(=O)O,0
official_v15_89,NC(CO)(CO)CO,0
official_v15_90,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
official_v15_91,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,1
official_v15_92,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0
official_v15_93,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1
official_v15_94,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0
official_v15_95,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0
official_v15_96,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,0
official_v15_97,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0
official_v15_98,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,0
official_v15_99,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,0
official_v15_100,Cn1nnc2c(C(N)=O)ncn2c1=O,0
official_v15_101,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,1
official_v15_102,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1
official_v15_103,Cn1cc[nH]c1=S,1
official_v15_104,Cc1cc(C2CCCCC2)n(O)c(=O)c1,0
official_v15_105,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0
official_v15_106,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0
official_v15_107,CNC1(c2ccccc2Cl)CCCCC1=O,0
official_v15_108,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1
official_v15_109,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0
official_v15_110,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,1
official_v15_111,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,1
official_v15_112,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,1
official_v15_113,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1
official_v15_114,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,1
official_v15_115,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,1
official_v15_116,CC(C)NNC(=O)c1ccncc1,1
official_v15_117,O=C(O)c1cccnc1,1
official_v15_118,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,0
official_v15_119,Cc1ncc(CO)c(CO)c1O,0
official_v15_120,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0
official_v15_121,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,1
official_v15_122,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(=O)C(=C(N)O)C(=O)C(N(C)C)C3C(O)C21,1
official_v15_123,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,0
official_v15_124,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1
official_v15_125,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,1
official_v15_126,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1
official_v15_127,O=C1OC(C(O)CO)C(O)=C1O,0
official_v15_128,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1
official_v15_129,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1
official_v15_130,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1
official_v15_131,CC(C)(C(=O)c1cccnc1)c1cccnc1,0
official_v15_132,CCOC1OC(=O)CC1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,1
official_v15_133,CCCCN1C(=O)C(C(O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,1
official_v15_134,CNCCC(Oc1cccc2ccccc12)c1cccs1,1
official_v15_135,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,1
official_v15_136,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1
official_v15_137,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0
official_v15_138,Clc1ccccc1CN1CCc2sccc2C1,1
official_v15_139,CCC1C(=O)OCC1Cc1cncn1C,0
official_v15_140,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1
official_v15_141,COC(=O)Nc1nc2ccccc2[nH]1,1
official_v15_142,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,1
official_v15_143,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0
official_v15_144,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1
official_v15_145,C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21,1
official_v15_146,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
official_v15_147,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
official_v15_148,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
official_v15_149,NC1=NC(=O)C(c2ccccc2)O1,1
official_v15_150,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,1
official_v15_151,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1
official_v15_152,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0
official_v15_153,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1
official_v15_154,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0
official_v15_155,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,0
official_v15_156,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,1
official_v15_157,COc1cc(NC(C)CCCN)c2ncccc2c1,0
official_v15_158,Oc1cccc2cccnc12,1
official_v15_159,Cc1cc(Br)c(O)c2ncccc12,1
official_v15_160,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,1
official_v15_161,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,1
official_v15_162,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,0
official_v15_163,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,0
official_v15_164,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,0
official_v15_165,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0
official_v15_166,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0
official_v15_167,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
official_v15_168,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,0
official_v15_169,CNCCCN1c2ccccc2CCc2ccccc21,0
official_v15_170,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,0
official_v15_171,Nc1ccc(N=Nc2ccccc2)c(N)n1,0
official_v15_172,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0
official_v15_173,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1
official_v15_174,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1
official_v15_175,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,0
official_v15_176,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0
official_v15_177,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,1
official_v15_178,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,1
official_v15_179,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1
official_v15_180,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1
official_v15_181,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,1
official_v15_182,CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,1
official_v15_183,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,0
official_v15_184,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1
official_v15_185,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0
official_v15_186,Cc1cc(C(=O)NNCc2ccccc2)no1,1
official_v15_187,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1
official_v15_188,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1
official_v15_189,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0
official_v15_190,O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,1
official_v15_191,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O,0
official_v15_192,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
official_v15_193,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
official_v15_194,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,0
official_v15_195,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,0
official_v15_196,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,0
official_v15_197,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1
official_v15_198,NC(N)=Nc1nc(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1,1
official_v15_199,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,1
official_v15_200,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1
official_v15_201,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1
official_v15_202,CN1CCCN=C1C=Cc1cccs1,0
official_v15_203,Nc1c2c(nc3ccccc13)CCCC2,0
official_v15_204,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1
official_v15_205,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1
official_v15_206,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O,1
official_v15_207,CC(C)CC1NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)O)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC1=O,0
official_v15_208,O=C(O)CCCCC1SCC2NC(=O)NC21,0
official_v15_209,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1
official_v15_210,Nc1nc2ccc(OC(F)(F)F)cc2s1,1
official_v15_211,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,0
official_v15_212,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0
official_v15_213,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1
official_v15_214,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1
official_v15_215,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0
official_v15_216,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0
official_v15_217,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,1
official_v15_218,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,0
official_v15_219,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0
official_v15_220,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0
official_v15_221,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,0
official_v15_222,O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1,1
official_v15_223,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
official_v15_224,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
official_v15_225,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0
official_v15_226,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0
official_v15_227,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,0
official_v15_228,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1
official_v15_229,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,1
official_v15_230,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,1
official_v15_231,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,0
official_v15_232,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1
official_v15_233,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0
official_v15_234,N=c1nc(N2CCCCC2)cc(N)n1O,0
official_v15_235,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1
official_v15_236,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,1
official_v15_237,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0
official_v15_238,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,1
official_v15_239,Cc1ncc([N+](=O)[O-])n1CCO,1
official_v15_240,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,1
official_v15_241,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1
official_v15_242,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,1
official_v15_243,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,1
official_v15_244,CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1,0
official_v15_245,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1
official_v15_246,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0
official_v15_247,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0
official_v15_248,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1
official_v15_249,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0
official_v15_250,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1
official_v15_251,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1
official_v15_252,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1
official_v15_253,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0
official_v15_254,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,1
official_v15_255,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,1
official_v15_256,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1
official_v15_257,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
official_v15_258,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0
official_v15_259,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,1
official_v15_260,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,1
official_v15_261,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,1
official_v15_262,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1
official_v15_263,CC(c1cc2ccccc2s1)N(O)C(N)=O,1
official_v15_264,Nc1[nH]c(=O)ncc1F,1
official_v15_265,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1
official_v15_266,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1
official_v15_267,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1,1
official_v15_268,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0
official_v15_269,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1
official_v15_270,C=C1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,1
official_v15_271,CNCCCC12CCC(c3ccccc31)c1ccccc12,0
official_v15_272,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1
official_v15_273,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1
official_v15_274,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1
official_v15_275,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,0
official_v15_276,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1
official_v15_277,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1
official_v15_278,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0
official_v15_279,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,0
official_v15_280,CN(C)CCOC(c1ccccc1)c1ccccc1,0
official_v15_281,Cc1ccccc1C(OCCN(C)C)c1ccccc1,0
official_v15_282,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1
official_v15_283,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1
official_v15_284,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
official_v15_285,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0
official_v15_286,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1
official_v15_287,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1
official_v15_288,CCCc1cc(=O)[nH]c(=S)[nH]1,1
official_v15_289,NCC1(CC(=O)O)CCCCC1,0
official_v15_290,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0
official_v15_291,OC1C(O)C(O)C(O)C(O)C1O,0
official_v15_292,NC1CCCCC1N,1
official_v15_293,NCC1CCC(C(=O)O)CC1,0
official_v15_294,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,1
official_v15_295,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,0
official_v15_296,CON=C(N)c1ccc(-c2ccc(-c3ccc(C(N)=NOC)cc3)o2)cc1,1
official_v15_297,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,1
