Drug_ID,Drug,Y
official_v15_82,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1
official_v15_83,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0
official_v15_84,CN1C(=O)[C@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21,1
official_v15_85,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1
official_v15_86,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
official_v15_87,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1
official_v15_88,CN1C(=O)CC[C@H]1c1cccnc1,0
official_v15_89,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,1
official_v15_90,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,0
official_v15_91,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,1
official_v15_92,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0
official_v15_93,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0
official_v15_94,NC(N)=Nc1nc(CSCC/N=C/NS(=O)(=O)c2ccc(Br)cc2)cs1,0
official_v15_95,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1
official_v15_96,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1
official_v15_97,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0
official_v15_98,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,1
official_v15_99,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1
official_v15_100,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1
official_v15_101,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0
official_v15_102,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,1
official_v15_103,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
official_v15_104,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,1
official_v15_105,Oc1nc2cc(Cl)ccc2o1,1
official_v15_106,Nc1nc2cc(Cl)ccc2o1,0
official_v15_107,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,1
official_v15_108,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0
official_v15_109,O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,1
official_v15_110,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0
official_v15_111,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0
official_v15_112,C[C@H](C(=O)O)c1cccc(C(=O)c2cccs2)c1,0
official_v15_113,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,0
official_v15_114,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,1
official_v15_115,CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,0
official_v15_116,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,1
official_v15_117,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1
official_v15_118,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
official_v15_119,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
official_v15_120,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1
official_v15_121,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,1
official_v15_122,CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,0
official_v15_123,COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,1
official_v15_124,O=c1[nH]c(=O)n([C@@H]2CCCO2)cc1F,0
official_v15_125,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,0
official_v15_126,O=[S@H](Cc1ccccn1)c1nc2ccccc2[nH]1,0
official_v15_127,Cc1c(OCC(F)(F)F)ccnc1C[S@@H](=O)c1nc2ccccc2[nH]1,1
official_v15_128,COc1ccc2nc([S@H](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,1
official_v15_129,COc1ccnc(C[S@H](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,1
official_v15_130,COCCCOc1ccnc(C[S@@H](=O)c2nc3ccccc3[nH]2)c1C,1
official_v15_131,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
official_v15_132,CN(C)CCN(Cc1ccccc1)c1ccccn1,0
official_v15_133,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0
official_v15_134,CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0
official_v15_135,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0
official_v15_136,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0
official_v15_137,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,0
official_v15_138,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1
official_v15_139,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,1
official_v15_140,O=c1[nH]cc(F)c(=O)[nH]1,0
official_v15_141,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1
official_v15_142,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,1
official_v15_143,CC(C)(C)[C@@H](O)/C=C\c1ccc2c(c1)OCO2,0
official_v15_144,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0
official_v15_145,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0
official_v15_146,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1
official_v15_147,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1
official_v15_148,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,0
official_v15_149,CN(C)CC(Oc1ccccc1)Oc1ccccc1,1
official_v15_150,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1
official_v15_151,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0
official_v15_152,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0
official_v15_153,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,1
official_v15_154,CN(C)CC/C=C1\c2ccccc2COc2ccc(CC(=O)O)cc21,1
official_v15_155,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,1
official_v15_156,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0
official_v15_157,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0
official_v15_158,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1
official_v15_159,CN(C)/N=N\c1[nH]cnc1C(N)=O,0
official_v15_160,Cn1ccnc1S,0
official_v15_161,Cc1ncc([N+](=O)[O-])n1CCO,0
official_v15_162,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,1
official_v15_163,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
official_v15_164,C[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
official_v15_165,Cc1nccn1C[C@H]1CCc2c(c3ccccc3n2C)C1=O,1
official_v15_166,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C,0
official_v15_167,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1
official_v15_168,CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,1
official_v15_169,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@@H]2O[C@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1
official_v15_170,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,0
official_v15_171,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0
official_v15_172,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,1
official_v15_173,O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0
official_v15_174,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,1
official_v15_175,COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,1
official_v15_176,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,1
official_v15_177,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0
official_v15_178,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1
official_v15_179,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1
official_v15_180,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N\N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C,1
official_v15_181,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0
official_v15_182,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1
official_v15_183,CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0
official_v15_184,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,0
official_v15_185,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1
official_v15_186,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1
official_v15_187,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1
official_v15_188,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1
official_v15_189,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1
official_v15_190,CCC(C)(C)NC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,0
official_v15_191,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,1
official_v15_192,CNCCCC12CCC(c3ccccc31)c1ccccc12,0
official_v15_193,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1
official_v15_194,CN(C)CCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccccc2)cc1,1
official_v15_195,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,0
official_v15_196,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,1
official_v15_197,COC1=CC(=O)O[C@H]1[C@H](O)c1ccccc1Cl,0
official_v15_198,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0
official_v15_199,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,0
official_v15_200,c1ccc(C2(c3ccccc3)C[C@H]2C2=NCCN2)cc1,1
official_v15_201,CC(C)Cn1cnc2c(N)nc3ccccc3c21,1
official_v15_202,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,1
official_v15_203,COc1c2occc2cc2ccc(=O)oc12,0
official_v15_204,CN1CCN2c3ccccc3Cc3cccnc3[C@@H]2C1,1
official_v15_205,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1
official_v15_206,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,0
official_v15_207,CO/N=C\C1=CCCN(C)C1,0
official_v15_208,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1
official_v15_209,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0
official_v15_210,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,1
official_v15_211,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCC[C@H](C2)C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,1
official_v15_212,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0
official_v15_213,CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0
official_v15_214,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,0
official_v15_215,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0
official_v15_216,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0
official_v15_217,CCC[C@H]1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,0
official_v15_218,COc1ccc(CCN(C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,1
official_v15_219,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
official_v15_220,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1
official_v15_221,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1
official_v15_222,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0
official_v15_223,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,0
official_v15_224,O=C(O)c1cc(/N=N\c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0
official_v15_225,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1
official_v15_226,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1
official_v15_227,Clc1cccc([C@H](c2ccc3nc[nH]c3c2)n2ccnc2)c1,0
official_v15_228,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1
official_v15_229,COc1ccc(-c2nc3cc(C4=NNC(=O)C[C@H]4C)ccc3[nH]2)cc1,1
official_v15_230,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
official_v15_231,C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1
official_v15_232,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0
official_v15_233,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1
official_v15_234,Cn1c(=O)[nH]c2ncn(C)c2c1=O,0
official_v15_235,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1
official_v15_236,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1
official_v15_237,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@@H]2O5,1
official_v15_238,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,1
official_v15_239,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,0
official_v15_240,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0
official_v15_241,CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)OC(=O)CC,0
official_v15_242,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0
official_v15_243,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0
official_v15_244,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1
official_v15_245,CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1
official_v15_246,CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1,0
official_v15_247,CN1C(=O)[C@@](C)(C2=CCCCC2)C(=O)N=C1O,0
official_v15_248,CC(C)(C)c1cc(C[C@H]2SCNC2=O)cc(C(C)(C)C)c1O,1
official_v15_249,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C\C(=O)OC(C)(C)C,1
official_v15_250,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)[C@@H]1c1ccccc1[N+](=O)[O-],0
official_v15_251,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,1
official_v15_252,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1
official_v15_253,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,1
official_v15_254,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc([N+](=O)[O-])c1,1
official_v15_255,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,1
official_v15_256,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,1
